0.202,-371.669664161899
0.203,-372.076342668478
0.204,-372.383683478665
0.205,-372.594057447569
0.206,-372.709797937486
0.207,-372.7332015995
0.208,-372.666529085389
0.209,-372.512005698989
0.21,-372.27182199508
0.211,-19.6627776019476
0.212,-75.4572641294722
0.213,-887.314427528926
0.214,-352.436494120018
0.215,-348.20817093003
0.216,-344.94725758032
0.217,-342.437468829759
0.218,-340.50290885144
0.219,-339.00118339998
0.22,-337.817608348456
0.221,-336.860350998542
0.222,-336.056363333499
0.223,-335.347986246185
0.224,-334.690121057972
0.225,-334.047879646281
0.226,-333.39463748813
0.227,-332.710425148257
0.228,-331.980603411806
0.229,-331.194775578892
0.23,-330.345897575658
0.231,-329.429552648177
0.232,-328.443362628002
0.233,-327.386512211537
0.234,-326.259366485002
0.235,-325.063165144875
0.236,-323.799779590814
0.237,-322.471521374246
0.238,-321.080992431887
0.239,-319.630969172117
0.24,-318.124313858882
0.241,-316.563907891913
0.242,-314.952602547234
0.243,-313.293183547196
0.244,-311.588346499432
0.245,-309.840680800373
0.246,-308.052660059372
0.247,-306.226637479502
0.248,-304.364844943741
0.249,-302.46939481165
0.25,-300.542283641143
0.251,-298.585397220512
0.252,-296.600516434041
0.253,-294.589323596103
0.254,-292.553408978091
0.255,-290.494277323963
0.256,-288.413354206784
0.257,-286.311992123157
0.258,-284.191476257161
0.259,-282.05302987216
0.26,-279.897819309255
0.261,-277.726958586385
0.262,-275.541513603311
0.263,-273.342505965663
0.264,-271.130916446708
0.265,-268.907688109017
0.266,-266.673729110167
0.267,-264.429915217542
0.268,-262.177092057293
0.269,-259.916077121936
0.27,-257.647661560081
0.271,-255.372611770469
0.272,-253.091670821044
0.273,-250.805559712202
0.274,-248.514978501799
0.275,-246.220607307903
0.276,-243.923107203757
0.277,-241.623121017983
0.278,-239.321274051682
0.279,-237.018174722817
0.28,-234.714415147109
0.281,-232.410571663612
0.282,-12.1645787109546
0.283,-67.8587688102697
0.284,-741.75979712933
0.285,-205.144744151935
0.286,-199.257088555781
0.287,-194.413127892473
0.288,-190.395093237672
0.289,-187.025623374712
0.29,-184.160876866703
0.291,-181.684740496204
0.292,-179.503970476154
0.293,-177.544125601738
0.294,-175.746171375463
0.295,-174.063651421372
0.296,-172.460337506195
0.297,-170.908282474891
0.298,-169.3862116292
0.299,-167.878197749283
0.3,-166.372573275792
0.301,-164.861040307082
0.302,-163.337945177949
0.303,-161.799689608779
0.304,-160.244254867326
0.305,-158.670819174947
0.306,-157.079451807254
0.307,-155.470870066207
0.308,-153.846247606925
0.309,-152.207064548505
0.31,-150.554991436836
0.311,-148.891800504131
0.312,-147.21929882402
0.313,-145.539278926203
0.314,-143.853483239985
0.315,-142.163579406102
0.316,-140.471144052531
0.317,-138.777653090394
0.318,-137.084476966043
0.319,-135.392879618086
0.32,-133.704020144517
0.321,-132.018956394573
0.322,-130.338649870525
0.323,-128.663971462785
0.324,-126.995707653247
0.325,-125.33456691126
0.326,-123.68118607805
0.327,-122.036136592004
0.328,-120.399930451742
0.329,-118.773025848639
0.33,-117.155832427182
0.331,-115.548716151971
0.332,-113.952003775412
0.333,-112.365986911339
0.334,-110.790925727809
0.335,-109.227052277736
0.336,-107.674573489567
0.337,-106.133673842189
0.338,-104.604517749125
0.339,-103.087251677132
0.34,-101.582006023685
0.341,-100.088896776891
0.342,-98.6080269800022
0.343,-97.1394880213
0.344,-95.6833607685173
0.345,-94.2397165653858
0.346,-92.8086181063278
0.347,-91.3901202037825
0.348,-89.9842704612078
0.349,-88.5911098634357
0.35,-87.2106732947929
0.351,-85.8429899942317
0.352,-84.4880839556486
0.353,-4.39570306170973
0.354,-60.1413316237052
0.355,-596.755920682056
0.356,-61.1359326557568
0.357,-56.2535950832223
0.358,-52.424713761234
0.359,-49.4310376812903
0.36,-47.0947330926719
0.361,-45.2714954546437
0.362,-43.8447577569045
0.363,-42.7208316119564
0.364,-41.824840289115
0.365,-41.097322722416
0.366,-40.4914048083867
0.367,-39.9704493114672
0.368,-39.5061086845571
0.369,-39.0767163333239
0.37,-38.6659615243361
0.371,-38.2618014544022
0.372,-37.8555711358112
0.373,-37.4412578638819
0.374,-37.0149122557046
0.375,-36.5741723023065
0.376,-36.1178806660769
0.377,-35.6457786734029
0.378,-35.1582631795773
0.379,-34.6561947892256
0.38,-34.140747861574
0.381,-33.613294368537
0.382,-33.0753150503628
0.383,-32.5283324676663
0.384,-31.9738615138816
0.385,-31.4133737574249
0.386,-30.8482726530112
0.387,-30.2798772178072
0.388,-29.7094122285268
0.389,-29.1380033755738
0.39,-28.5666761229911
0.391,-27.9963572793644
0.392,-27.4278784943352
0.393,-26.8619810659041
0.394,-26.2993215819245
0.395,-25.7404780306994
0.396,-25.1859561050824
0.397,-24.6361954958999
0.398,-24.0915760271056
0.399,-23.5524235296042
0.4,-23.0190153853853
0.401,-22.4915857003779
0.402,-21.9703300848152
0.403,-21.455410035162
0.404,-20.9469569228511
0.405,-20.4450756030521
0.406,-19.949847662159
0.407,-19.4613343261811
0.408,-18.9795790542322
0.409,-18.5046098421808
0.41,-18.036441261553
0.411,-17.5750762582001
0.412,-17.1205077342348
0.413,-16.6727199354421
0.414,-16.2316896649056
0.415,-15.7973873420246
0.416,-15.3697779245083
0.417,-14.94882170936
0.418,-14.5344750273379
0.419,-14.126690843933
0.42,-13.7254192785371
0.421,-13.3306080522099
0.422,-12.9422028732864
0.423,-12.5601477689983
0.424,-0.644429639139682
0.425,-56.440794971719
0.426,-527.707226547259
0.427,6.96635004011927
0.428,10.9090520821097
0.429,13.8051337617028
0.43,15.8729029612769
0.431,17.2902472617594
0.432,18.2015220518603
0.433,18.7233422682744
0.434,18.9494413631821
0.435,18.954738329335
0.436,18.7987337504722
0.437,18.5283385611072
0.438,18.1802241979027
0.439,17.7827698351642
0.44,17.3576711758205
0.441,16.9212655978324
0.442,16.4856201386565
0.443,16.0594216630689
0.444,15.6487024479518
0.445,15.257429195161
0.446,14.8879790302502
0.447,14.5415222552206
0.448,14.2183284053511
0.449,13.9180094330521
0.45,13.6397115355022
0.451,13.3822651967516
0.452,13.1443013763169
0.453,12.9243403995395
0.454,12.720858950877
0.455,12.5323396061077
0.456,12.3573065341575
0.457,12.1943503291162
0.458,12.0421443767624
0.459,11.8994546994993
0.46,11.7651448436011
0.461,11.6381770600171
0.462,11.5176107735895
0.463,11.4025991260397
0.464,11.2923842075435
0.465,11.1862914535033
0.466,11.083723571611
0.467,10.9841542748035
0.468,10.8871220243027
0.469,10.7922239303333
0.47,10.6991099135863
0.471,10.6074771957952
0.472,10.5170651610185
0.473,10.4276506088454
0.474,10.3390434054781
0.475,10.2510825274502
0.476,10.1636324847625
0.477,10.0765801047578
0.478,9.98983165455341
0.479,9.90331027784362
0.48,9.81695372101546
0.481,9.7307123234903
0.482,9.64454724778586
0.483,9.55842892580138
0.484,9.47233569912319
0.485,9.38625263261789
0.486,9.30017048214201
0.487,9.21408479878779
0.488,9.12799515365867
0.489,9.04190446869137
0.49,8.9558184404921
0.491,8.86974504551749
0.492,8.78369411619775
0.493,8.69767697876621
0.494,8.6117061446263
0.495,0.450381660509952
0.496,-55.3700558538195
0.497,-507.901513763583
0.498,26.3291786447422
0.499,29.8351689137156
0.5,0
